"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Idle Target RPM";"Idle RPM Delta";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
0.467;55;0;101;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
0.599;56;0;101;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
0.668;56;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
0.735;56;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
0.806;56;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
0.806;56;0;100;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;-0.1;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
0.939;56;0;101;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.006;56;0;101;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.076;56;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.140;56;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.206;56;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.271;56;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.337;56;0;101;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.404;56;0;100;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;-0.1;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
1.472;56;0;100;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;-0.1;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
1.539;56;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4032;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.608;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.672;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.739;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.804;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.871;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.939;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.005;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.071;57;0;101;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.139;57;0;101;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.206;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.271;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.336;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.402;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.473;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.537;57;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.606;57;0;100;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;-0.1;0;0;0;0;84;1070;1070;101;0;0;4031;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
2.672;58;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.737;58;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.805;58;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.873;58;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.938;58;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.004;58;0;100;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;-0.1;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
3.070;58;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.139;58;0;100;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;-0.1;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
3.206;58;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.269;58;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.335;58;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.400;58;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.469;58;0;100;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;-0.1;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
3.535;58;0;101;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.601;58;0;101;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4018;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.667;59;0;101;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4028;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.737;59;0;101;0;0.0;15.000;1.020;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4028;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.801;59;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4028;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.801;59;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4028;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.933;59;0;100;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;-0.1;0;0;0;0;84;1070;1070;101;0;0;4028;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
4.002;59;0;101;0;0.0;14.900;1.014;5;17;0;0;100;0;100;0;0;0;0;83;83;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0.0;0;0;0;0;84;1070;1070;101;0;0;4028;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
